I,j,delta,delta_0,dr,dx,p0,kappa,lambda,I_k,P_v,i_v,j_v,x_sn0,x_pist0
2451,32,1600,650,0.0025,0.0025,100000,1,0,1000000,5000000,0,0,0.9400001,0.07600001
I,j,type,r_1,r_2,x_1,x_2,,,,,,,,
1682,27,18,1,1,1,1,,,,,,,,
1682,28,18,1,1,1,1,,,,,,,,
1682,29,18,1,1,1,1,,,,,,,,
1682,30,18,1,1,1,1,,,,,,,,
1682,31,18,1,1,1,1,,,,,,,,
1683,0,18,1,1,1,1,,,,,,,,
1683,1,18,1,1,1,1,,,,,,,,
1683,2,14,1,1,1,1,,,,,,,,
1683,3,0,1,1,1,1,,,,,,,,
1683,4,0,1,1,1,1,,,,,,,,
1683,5,0,1,1,1,1,,,,,,,,
1683,6,0,1,1,1,1,,,,,,,,
1683,7,0,1,1,1,1,,,,,,,,
1683,8,0,1,1,1,1,,,,,,,,
1683,9,0,1,1,1,1,,,,,,,,
1683,10,0,1,1,1,1,,,,,,,,
1683,11,0,1,1,1,1,,,,,,,,
1683,12,0,1,1,1,1,,,,,,,,
1683,13,0,1,1,1,1,,,,,,,,
1683,14,0,1,1,1,1,,,,,,,,
1683,15,0,1,1,1,1,,,,,,,,
1683,16,0,1,1,1,1,,,,,,,,
1683,17,0,1,1,1,1,,,,,,,,
1683,18,0,1,1,1,1,,,,,,,,
1683,19,0,1,1,1,1,,,,,,,,
1683,20,0,1,1,1,1,,,,,,,,
1683,21,0,1,1,1,1,,,,,,,,
1683,22,0,1,1,1,1,,,,,,,,
1683,23,0,1,1,1,1,,,,,,,,
1683,24,0,1,1,1,1,,,,,,,,
1683,25,0,1,1,1,1,,,,,,,,
1683,26,13,1,1,1,1,,,,,,,,
1683,27,18,1,1,1,1,,,,,,,,
1683,28,18,1,1,1,1,,,,,,,,
1683,29,18,1,1,1,1,,,,,,,,
1683,30,18,1,1,1,1,,,,,,,,
1683,31,18,1,1,1,1,,,,,,,,
1684,0,18,1,1,1,1,,,,,,,,
1684,1,18,1,1,1,1,,,,,,,,
1684,2,14,1,1,1,1,,,,,,,,
1684,3,0,1,1,1,1,,,,,,,,
1684,4,0,1,1,1,1,,,,,,,,
1684,5,0,1,1,1,1,,,,,,,,
1684,6,0,1,1,1,1,,,,,,,,
1684,7,0,1,1,1,1,,,,,,,,
1684,8,0,1,1,1,1,,,,,,,,
1684,9,0,1,1,1,1,,,,,,,,
1684,10,0,1,1,1,1,,,,,,,,
1684,11,0,1,1,1,1,,,,,,,,
1684,12,0,1,1,1,1,,,,,,,,
1684,13,0,1,1,1,1,,,,,,,,
1684,14,0,1,1,1,1,,,,,,,,
1684,15,0,1,1,1,1,,,,,,,,
1684,16,0,1,1,1,1,,,,,,,,
1684,17,0,1,1,1,1,,,,,,,,
1684,18,0,1,1,1,1,,,,,,,,
1684,19,0,1,1,1,1,,,,,,,,
1684,20,0,1,1,1,1,,,,,,,,
1684,21,0,1,1,1,1,,,,,,,,
1684,22,0,1,1,1,1,,,,,,,,
1684,23,0,1,1,1,1,,,,,,,,
1684,24,0,1,1,1,1,,,,,,,,
1684,25,0,1,1,1,1,,,,,,,,
1684,26,13,1,1,1,1,,,,,,,,
1684,27,18,1,1,1,1,,,,,,,,
1684,28,18,1,1,1,1,,,,,,,,
1684,29,18,1,1,1,1,,,,,,,,
1684,30,18,1,1,1,1,,,,,,,,
1684,31,18,1,1,1,1,,,,,,,,
1685,0,18,1,1,1,1,,,,,,,,
1685,1,18,1,1,1,1,,,,,,,,
1685,2,14,1,1,1,1,,,,,,,,
1685,3,0,1,1,1,1,,,,,,,,
1685,4,0,1,1,1,1,,,,,,,,
1685,5,0,1,1,1,1,,,,,,,,
1685,6,0,1,1,1,1,,,,,,,,
1685,7,0,1,1,1,1,,,,,,,,
1685,8,0,1,1,1,1,,,,,,,,
1685,9,0,1,1,1,1,,,,,,,,
1685,10,0,1,1,1,1,,,,,,,,
1685,11,0,1,1,1,1,,,,,,,,
1685,12,0,1,1,1,1,,,,,,,,
1685,13,0,1,1,1,1,,,,,,,,
1685,14,0,1,1,1,1,,,,,,,,
1685,15,0,1,1,1,1,,,,,,,,
1685,16,0,1,1,1,1,,,,,,,,
1685,17,0,1,1,1,1,,,,,,,,
1685,18,0,1,1,1,1,,,,,,,,
1685,19,0,1,1,1,1,,,,,,,,
1685,20,0,1,1,1,1,,,,,,,,
1685,21,0,1,1,1,1,,,,,,,,
1685,22,0,1,1,1,1,,,,,,,,
1685,23,0,1,1,1,1,,,,,,,,
1685,24,0,1,1,1,1,,,,,,,,
1685,25,0,1,1,1,1,,,,,,,,
1685,26,13,1,1,1,1,,,,,,,,
1685,27,18,1,1,1,1,,,,,,,,
1685,28,18,1,1,1,1,,,,,,,,
1685,29,18,1,1,1,1,,,,,,,,
1685,30,18,1,1,1,1,,,,,,,,
1685,31,18,1,1,1,1,,,,,,,,
1686,0,18,1,1,1,1,,,,,,,,
1686,1,18,1,1,1,1,,,,,,,,
1686,2,14,1,1,1,1,,,,,,,,
1686,3,0,1,1,1,1,,,,,,,,
1686,4,0,1,1,1,1,,,,,,,,
1686,5,0,1,1,1,1,,,,,,,,
1686,6,0,1,1,1,1,,,,,,,,
1686,7,0,1,1,1,1,,,,,,,,
1686,8,0,1,1,1,1,,,,,,,,
1686,9,0,1,1,1,1,,,,,,,,
1686,10,0,1,1,1,1,,,,,,,,
1686,11,0,1,1,1,1,,,,,,,,
1686,12,0,1,1,1,1,,,,,,,,
1686,13,0,1,1,1,1,,,,,,,,
1686,14,0,1,1,1,1,,,,,,,,
1686,15,0,1,1,1,1,,,,,,,,
1686,16,0,1,1,1,1,,,,,,,,
1686,17,0,1,1,1,1,,,,,,,,
1686,18,0,1,1,1,1,,,,,,,,
1686,19,0,1,1,1,1,,,,,,,,
1686,20,0,1,1,1,1,,,,,,,,
1686,21,0,1,1,1,1,,,,,,,,
1686,22,0,1,1,1,1,,,,,,,,
1686,23,0,1,1,1,1,,,,,,,,
1686,24,0,1,1,1,1,,,,,,,,
1686,25,0,1,1,1,1,,,,,,,,
1686,26,13,1,1,1,1,,,,,,,,
1686,27,18,1,1,1,1,,,,,,,,
1686,28,18,1,1,1,1,,,,,,,,
1686,29,18,1,1,1,1,,,,,,,,
1686,30,18,1,1,1,1,,,,,,,,
1686,31,18,1,1,1,1,,,,,,,,
1687,0,18,1,1,1,1,,,,,,,,
1687,1,18,1,1,1,1,,,,,,,,
1687,2,14,1,1,1,1,,,,,,,,
1687,3,0,1,1,1,1,,,,,,,,
1687,4,0,1,1,1,1,,,,,,,,
1687,5,0,1,1,1,1,,,,,,,,
1687,6,0,1,1,1,1,,,,,,,,
1687,7,0,1,1,1,1,,,,,,,,
1687,8,0,1,1,1,1,,,,,,,,
1687,9,0,1,1,1,1,,,,,,,,
1687,10,0,1,1,1,1,,,,,,,,
1687,11,0,1,1,1,1,,,,,,,,
1687,12,0,1,1,1,1,,,,,,,,
1687,13,0,1,1,1,1,,,,,,,,
1687,14,0,1,1,1,1,,,,,,,,
1687,15,0,1,1,1,1,,,,,,,,
1687,16,0,1,1,1,1,,,,,,,,
1687,17,0,1,1,1,1,,,,,,,,
1687,18,0,1,1,1,1,,,,,,,,
1687,19,0,1,1,1,1,,,,,,,,
1687,20,0,1,1,1,1,,,,,,,,
1687,21,0,1,1,1,1,,,,,,,,
1687,22,0,1,1,1,1,,,,,,,,
1687,23,0,1,1,1,1,,,,,,,,
1687,24,0,1,1,1,1,,,,,,,,
1687,25,0,1,1,1,1,,,,,,,,
1687,26,13,1,1,1,1,,,,,,,,
1687,27,18,1,1,1,1,,,,,,,,
1687,28,18,1,1,1,1,,,,,,,,
1687,29,18,1,1,1,1,,,,,,,,
1687,30,18,1,1,1,1,,,,,,,,
1687,31,18,1,1,1,1,,,,,,,,
1688,0,18,1,1,1,1,,,,,,,,
1688,1,18,1,1,1,1,,,,,,,,
1688,2,14,1,1,1,1,,,,,,,,
1688,3,0,1,1,1,1,,,,,,,,
1688,4,0,1,1,1,1,,,,,,,,
1688,5,0,1,1,1,1,,,,,,,,
1688,6,0,1,1,1,1,,,,,,,,
1688,7,0,1,1,1,1,,,,,,,,
1688,8,0,1,1,1,1,,,,,,,,
1688,9,0,1,1,1,1,,,,,,,,
1688,10,0,1,1,1,1,,,,,,,,
1688,11,0,1,1,1,1,,,,,,,,
1688,12,0,1,1,1,1,,,,,,,,
1688,13,0,1,1,1,1,,,,,,,,
1688,14,0,1,1,1,1,,,,,,,,
1688,15,0,1,1,1,1,,,,,,,,
1688,16,0,1,1,1,1,,,,,,,,
1688,17,0,1,1,1,1,,,,,,,,
1688,18,0,1,1,1,1,,,,,,,,
1688,19,0,1,1,1,1,,,,,,,,
1688,20,0,1,1,1,1,,,,,,,,
1688,21,0,1,1,1,1,,,,,,,,
1688,22,0,1,1,1,1,,,,,,,,
1688,23,0,1,1,1,1,,,,,,,,
1688,24,0,1,1,1,1,,,,,,,,
1688,25,0,1,1,1,1,,,,,,,,
1688,26,13,1,1,1,1,,,,,,,,
1688,27,18,1,1,1,1,,,,,,,,
1688,28,18,1,1,1,1,,,,,,,,
1688,29,18,1,1,1,1,,,,,,,,
1688,30,18,1,1,1,1,,,,,,,,
1688,31,18,1,1,1,1,,,,,,,,
1689,0,18,1,1,1,1,,,,,,,,
1689,1,18,1,1,1,1,,,,,,,,
1689,2,14,1,1,1,1,,,,,,,,
1689,3,0,1,1,1,1,,,,,,,,
1689,4,0,1,1,1,1,,,,,,,,
1689,5,0,1,1,1,1,,,,,,,,
1689,6,0,1,1,1,1,,,,,,,,
1689,7,0,1,1,1,1,,,,,,,,
1689,8,0,1,1,1,1,,,,,,,,
1689,9,0,1,1,1,1,,,,,,,,
1689,10,0,1,1,1,1,,,,,,,,
1689,11,0,1,1,1,1,,,,,,,,
1689,12,0,1,1,1,1,,,,,,,,
1689,13,0,1,1,1,1,,,,,,,,
1689,14,0,1,1,1,1,,,,,,,,
1689,15,0,1,1,1,1,,,,,,,,
1689,16,0,1,1,1,1,,,,,,,,
1689,17,0,1,1,1,1,,,,,,,,
1689,18,0,1,1,1,1,,,,,,,,
1689,19,0,1,1,1,1,,,,,,,,
1689,20,0,1,1,1,1,,,,,,,,
1689,21,0,1,1,1,1,,,,,,,,
1689,22,0,1,1,1,1,,,,,,,,
1689,23,0,1,1,1,1,,,,,,,,
1689,24,0,1,1,1,1,,,,,,,,
1689,25,0,1,1,1,1,,,,,,,,
1689,26,13,1,1,1,1,,,,,,,,
1689,27,18,1,1,1,1,,,,,,,,
1689,28,18,1,1,1,1,,,,,,,,
1689,29,18,1,1,1,1,,,,,,,,
1689,30,18,1,1,1,1,,,,,,,,
1689,31,18,1,1,1,1,,,,,,,,
1690,0,18,1,1,1,1,,,,,,,,
1690,1,18,1,1,1,1,,,,,,,,
1690,2,14,1,1,1,1,,,,,,,,
1690,3,0,1,1,1,1,,,,,,,,
1690,4,0,1,1,1,1,,,,,,,,
1690,5,0,1,1,1,1,,,,,,,,
1690,6,0,1,1,1,1,,,,,,,,
1690,7,0,1,1,1,1,,,,,,,,
1690,8,0,1,1,1,1,,,,,,,,
1690,9,0,1,1,1,1,,,,,,,,
1690,10,0,1,1,1,1,,,,,,,,
1690,11,0,1,1,1,1,,,,,,,,
1690,12,0,1,1,1,1,,,,,,,,
1690,13,0,1,1,1,1,,,,,,,,
1690,14,0,1,1,1,1,,,,,,,,
1690,15,0,1,1,1,1,,,,,,,,
1690,16,0,1,1,1,1,,,,,,,,
1690,17,0,1,1,1,1,,,,,,,,
1690,18,0,1,1,1,1,,,,,,,,
1690,19,0,1,1,1,1,,,,,,,,
1690,20,0,1,1,1,1,,,,,,,,
1690,21,0,1,1,1,1,,,,,,,,
1690,22,0,1,1,1,1,,,,,,,,
1690,23,0,1,1,1,1,,,,,,,,
1690,24,0,1,1,1,1,,,,,,,,
1690,25,0,1,1,1,1,,,,,,,,
1690,26,13,1,1,1,1,,,,,,,,
1690,27,18,1,1,1,1,,,,,,,,
1690,28,18,1,1,1,1,,,,,,,,
1690,29,18,1,1,1,1,,,,,,,,
1690,30,18,1,1,1,1,,,,,,,,
1690,31,18,1,1,1,1,,,,,,,,
1691,0,18,1,1,1,1,,,,,,,,
1691,1,18,1,1,1,1,,,,,,,,
1691,2,14,1,1,1,1,,,,,,,,
1691,3,0,1,1,1,1,,,,,,,,
1691,4,0,1,1,1,1,,,,,,,,
1691,5,0,1,1,1,1,,,,,,,,
1691,6,0,1,1,1,1,,,,,,,,
1691,7,0,1,1,1,1,,,,,,,,
1691,8,0,1,1,1,1,,,,,,,,
1691,9,0,1,1,1,1,,,,,,,,
1691,10,0,1,1,1,1,,,,,,,,
1691,11,0,1,1,1,1,,,,,,,,
1691,12,0,1,1,1,1,,,,,,,,
1691,13,0,1,1,1,1,,,,,,,,
1691,14,0,1,1,1,1,,,,,,,,
1691,15,0,1,1,1,1,,,,,,,,
1691,16,0,1,1,1,1,,,,,,,,
1691,17,0,1,1,1,1,,,,,,,,
1691,18,0,1,1,1,1,,,,,,,,
1691,19,0,1,1,1,1,,,,,,,,
1691,20,0,1,1,1,1,,,,,,,,
1691,21,0,1,1,1,1,,,,,,,,
1691,22,0,1,1,1,1,,,,,,,,
1691,23,0,1,1,1,1,,,,,,,,
1691,24,0,1,1,1,1,,,,,,,,
1691,25,0,1,1,1,1,,,,,,,,
1691,26,13,1,1,1,1,,,,,,,,
1691,27,18,1,1,1,1,,,,,,,,
1691,28,18,1,1,1,1,,,,,,,,
1691,29,18,1,1,1,1,,,,,,,,
1691,30,18,1,1,1,1,,,,,,,,
1691,31,18,1,1,1,1,,,,,,,,
1692,0,18,1,1,1,1,,,,,,,,
1692,1,18,1,1,1,1,,,,,,,,
1692,2,14,1,1,1,1,,,,,,,,
1692,3,0,1,1,1,1,,,,,,,,
1692,4,0,1,1,1,1,,,,,,,,
1692,5,0,1,1,1,1,,,,,,,,
1692,6,0,1,1,1,1,,,,,,,,
1692,7,0,1,1,1,1,,,,,,,,
1692,8,0,1,1,1,1,,,,,,,,
1692,9,0,1,1,1,1,,,,,,,,
1692,10,0,1,1,1,1,,,,,,,,
1692,11,0,1,1,1,1,,,,,,,,
1692,12,0,1,1,1,1,,,,,,,,
1692,13,0,1,1,1,1,,,,,,,,
1692,14,0,1,1,1,1,,,,,,,,
1692,15,0,1,1,1,1,,,,,,,,
1692,16,0,1,1,1,1,,,,,,,,
1692,17,0,1,1,1,1,,,,,,,,
1692,18,0,1,1,1,1,,,,,,,,
1692,19,0,1,1,1,1,,,,,,,,
1692,20,0,1,1,1,1,,,,,,,,
1692,21,0,1,1,1,1,,,,,,,,
1692,22,0,1,1,1,1,,,,,,,,
1692,23,0,1,1,1,1,,,,,,,,
1692,24,0,1,1,1,1,,,,,,,,
1692,25,0,1,1,1,1,,,,,,,,
1692,26,13,1,1,1,1,,,,,,,,
1692,27,18,1,1,1,1,,,,,,,,
1692,28,18,1,1,1,1,,,,,,,,
1692,29,18,1,1,1,1,,,,,,,,
1692,30,18,1,1,1,1,,,,,,,,
1692,31,18,1,1,1,1,,,,,,,,
1693,0,18,1,1,1,1,,,,,,,,
1693,1,18,1,1,1,1,,,,,,,,
1693,2,14,1,1,1,1,,,,,,,,
1693,3,0,1,1,1,1,,,,,,,,
1693,4,0,1,1,1,1,,,,,,,,
1693,5,0,1,1,1,1,,,,,,,,
1693,6,0,1,1,1,1,,,,,,,,
1693,7,0,1,1,1,1,,,,,,,,
1693,8,0,1,1,1,1,,,,,,,,
1693,9,0,1,1,1,1,,,,,,,,
1693,10,0,1,1,1,1,,,,,,,,
1693,11,0,1,1,1,1,,,,,,,,
1693,12,0,1,1,1,1,,,,,,,,
1693,13,0,1,1,1,1,,,,,,,,
1693,14,0,1,1,1,1,,,,,,,,
1693,15,0,1,1,1,1,,,,,,,,
1693,16,0,1,1,1,1,,,,,,,,
1693,17,0,1,1,1,1,,,,,,,,
1693,18,0,1,1,1,1,,,,,,,,
1693,19,0,1,1,1,1,,,,,,,,
1693,20,0,1,1,1,1,,,,,,,,
1693,21,0,1,1,1,1,,,,,,,,
1693,22,0,1,1,1,1,,,,,,,,
1693,23,0,1,1,1,1,,,,,,,,
1693,24,0,1,1,1,1,,,,,,,,
1693,25,0,1,1,1,1,,,,,,,,
1693,26,13,1,1,1,1,,,,,,,,
1693,27,18,1,1,1,1,,,,,,,,
1693,28,18,1,1,1,1,,,,,,,,
1693,29,18,1,1,1,1,,,,,,,,
1693,30,18,1,1,1,1,,,,,,,,
1693,31,18,1,1,1,1,,,,,,,,
1694,0,18,1,1,1,1,,,,,,,,
1694,1,18,1,1,1,1,,,,,,,,
1694,2,14,1,1,1,1,,,,,,,,
1694,3,0,1,1,1,1,,,,,,,,
1694,4,0,1,1,1,1,,,,,,,,
1694,5,0,1,1,1,1,,,,,,,,
1694,6,0,1,1,1,1,,,,,,,,
1694,7,0,1,1,1,1,,,,,,,,
1694,8,0,1,1,1,1,,,,,,,,
1694,9,0,1,1,1,1,,,,,,,,
1694,10,0,1,1,1,1,,,,,,,,
1694,11,0,1,1,1,1,,,,,,,,
1694,12,0,1,1,1,1,,,,,,,,
1694,13,0,1,1,1,1,,,,,,,,
1694,14,0,1,1,1,1,,,,,,,,
1694,15,0,1,1,1,1,,,,,,,,
1694,16,0,1,1,1,1,,,,,,,,
1694,17,0,1,1,1,1,,,,,,,,
1694,18,0,1,1,1,1,,,,,,,,
1694,19,0,1,1,1,1,,,,,,,,
1694,20,0,1,1,1,1,,,,,,,,
1694,21,0,1,1,1,1,,,,,,,,
1694,22,0,1,1,1,1,,,,,,,,
1694,23,0,1,1,1,1,,,,,,,,
1694,24,0,1,1,1,1,,,,,,,,
1694,25,0,1,1,1,1,,,,,,,,
1694,26,13,1,1,1,1,,,,,,,,
1694,27,18,1,1,1,1,,,,,,,,
1694,28,18,1,1,1,1,,,,,,,,
1694,29,18,1,1,1,1,,,,,,,,
1694,30,18,1,1,1,1,,,,,,,,
1694,31,18,1,1,1,1,,,,,,,,
1695,0,18,1,1,1,1,,,,,,,,
1695,1,18,1,1,1,1,,,,,,,,
1695,2,14,1,1,1,1,,,,,,,,
1695,3,0,1,1,1,1,,,,,,,,
1695,4,0,1,1,1,1,,,,,,,,
1695,5,0,1,1,1,1,,,,,,,,
1695,6,0,1,1,1,1,,,,,,,,
1695,7,0,1,1,1,1,,,,,,,,
1695,8,0,1,1,1,1,,,,,,,,
1695,9,0,1,1,1,1,,,,,,,,
1695,10,0,1,1,1,1,,,,,,,,
1695,11,0,1,1,1,1,,,,,,,,
1695,12,0,1,1,1,1,,,,,,,,
1695,13,0,1,1,1,1,,,,,,,,
1695,14,0,1,1,1,1,,,,,,,,
1695,15,0,1,1,1,1,,,,,,,,
1695,16,0,1,1,1,1,,,,,,,,
1695,17,0,1,1,1,1,,,,,,,,
1695,18,0,1,1,1,1,,,,,,,,
1695,19,0,1,1,1,1,,,,,,,,
1695,20,0,1,1,1,1,,,,,,,,
1695,21,0,1,1,1,1,,,,,,,,
1695,22,0,1,1,1,1,,,,,,,,
1695,23,0,1,1,1,1,,,,,,,,
1695,24,0,1,1,1,1,,,,,,,,
1695,25,0,1,1,1,1,,,,,,,,
1695,26,13,1,1,1,1,,,,,,,,
1695,27,18,1,1,1,1,,,,,,,,
1695,28,18,1,1,1,1,,,,,,,,
1695,29,18,1,1,1,1,,,,,,,,
1695,30,18,1,1,1,1,,,,,,,,
1695,31,18,1,1,1,1,,,,,,,,
1696,0,18,1,1,1,1,,,,,,,,
1696,1,18,1,1,1,1,,,,,,,,
1696,2,14,1,1,1,1,,,,,,,,
1696,3,0,1,1,1,1,,,,,,,,
1696,4,0,1,1,1,1,,,,,,,,
1696,5,0,1,1,1,1,,,,,,,,
1696,6,0,1,1,1,1,,,,,,,,
1696,7,0,1,1,1,1,,,,,,,,
1696,8,0,1,1,1,1,,,,,,,,
1696,9,0,1,1,1,1,,,,,,,,
1696,10,0,1,1,1,1,,,,,,,,
1696,11,0,1,1,1,1,,,,,,,,
1696,12,0,1,1,1,1,,,,,,,,
1696,13,0,1,1,1,1,,,,,,,,
1696,14,0,1,1,1,1,,,,,,,,
1696,15,0,1,1,1,1,,,,,,,,
1696,16,0,1,1,1,1,,,,,,,,
1696,17,0,1,1,1,1,,,,,,,,
1696,18,0,1,1,1,1,,,,,,,,
1696,19,0,1,1,1,1,,,,,,,,
1696,20,0,1,1,1,1,,,,,,,,
1696,21,0,1,1,1,1,,,,,,,,
1696,22,0,1,1,1,1,,,,,,,,
1696,23,0,1,1,1,1,,,,,,,,
1696,24,0,1,1,1,1,,,,,,,,
1696,25,0,1,1,1,1,,,,,,,,
1696,26,13,1,1,1,1,,,,,,,,
1696,27,18,1,1,1,1,,,,,,,,
1696,28,18,1,1,1,1,,,,,,,,
1696,29,18,1,1,1,1,,,,,,,,
1696,30,18,1,1,1,1,,,,,,,,
1696,31,18,1,1,1,1,,,,,,,,
1697,0,18,1,1,1,1,,,,,,,,
1697,1,18,1,1,1,1,,,,,,,,
1697,2,14,1,1,1,1,,,,,,,,
1697,3,0,1,1,1,1,,,,,,,,
1697,4,0,1,1,1,1,,,,,,,,
1697,5,0,1,1,1,1,,,,,,,,
1697,6,0,1,1,1,1,,,,,,,,
1697,7,0,1,1,1,1,,,,,,,,
1697,8,0,1,1,1,1,,,,,,,,
1697,9,0,1,1,1,1,,,,,,,,
1697,10,0,1,1,1,1,,,,,,,,
1697,11,0,1,1,1,1,,,,,,,,
1697,12,0,1,1,1,1,,,,,,,,
1697,13,0,1,1,1,1,,,,,,,,
1697,14,0,1,1,1,1,,,,,,,,
1697,15,0,1,1,1,1,,,,,,,,
1697,16,0,1,1,1,1,,,,,,,,
1697,17,0,1,1,1,1,,,,,,,,
1697,18,0,1,1,1,1,,,,,,,,
1697,19,0,1,1,1,1,,,,,,,,
1697,20,0,1,1,1,1,,,,,,,,
1697,21,0,1,1,1,1,,,,,,,,
1697,22,0,1,1,1,1,,,,,,,,
1697,23,0,1,1,1,1,,,,,,,,
1697,24,0,1,1,1,1,,,,,,,,
1697,25,0,1,1,1,1,,,,,,,,
1697,26,13,1,1,1,1,,,,,,,,
1697,27,18,1,1,1,1,,,,,,,,
1697,28,18,1,1,1,1,,,,,,,,
1697,29,18,1,1,1,1,,,,,,,,
1697,30,18,1,1,1,1,,,,,,,,
1697,31,18,1,1,1,1,,,,,,,,
1698,0,18,1,1,1,1,,,,,,,,
1698,1,18,1,1,1,1,,,,,,,,
1698,2,14,1,1,1,1,,,,,,,,
1698,3,0,1,1,1,1,,,,,,,,
1698,4,0,1,1,1,1,,,,,,,,
1698,5,0,1,1,1,1,,,,,,,,
1698,6,0,1,1,1,1,,,,,,,,
1698,7,0,1,1,1,1,,,,,,,,
1698,8,0,1,1,1,1,,,,,,,,
1698,9,0,1,1,1,1,,,,,,,,
1698,10,0,1,1,1,1,,,,,,,,
1698,11,0,1,1,1,1,,,,,,,,
1698,12,0,1,1,1,1,,,,,,,,
1698,13,0,1,1,1,1,,,,,,,,
1698,14,0,1,1,1,1,,,,,,,,
1698,15,0,1,1,1,1,,,,,,,,
1698,16,0,1,1,1,1,,,,,,,,
1698,17,0,1,1,1,1,,,,,,,,
1698,18,0,1,1,1,1,,,,,,,,
1698,19,0,1,1,1,1,,,,,,,,
1698,20,0,1,1,1,1,,,,,,,,
1698,21,0,1,1,1,1,,,,,,,,
1698,22,0,1,1,1,1,,,,,,,,
1698,23,0,1,1,1,1,,,,,,,,
1698,24,0,1,1,1,1,,,,,,,,
1698,25,0,1,1,1,1,,,,,,,,
1698,26,13,1,1,1,1,,,,,,,,
1698,27,18,1,1,1,1,,,,,,,,
1698,28,18,1,1,1,1,,,,,,,,
1698,29,18,1,1,1,1,,,,,,,,
1698,30,18,1,1,1,1,,,,,,,,
1698,31,18,1,1,1,1,,,,,,,,
1699,0,18,1,1,1,1,,,,,,,,
1699,1,18,1,1,1,1,,,,,,,,
1699,2,14,1,1,1,1,,,,,,,,
1699,3,0,1,1,1,1,,,,,,,,
1699,4,0,1,1,1,1,,,,,,,,
1699,5,0,1,1,1,1,,,,,,,,
1699,6,0,1,1,1,1,,,,,,,,
1699,7,0,1,1,1,1,,,,,,,,
1699,8,0,1,1,1,1,,,,,,,,
1699,9,0,1,1,1,1,,,,,,,,
1699,10,0,1,1,1,1,,,,,,,,
1699,11,0,1,1,1,1,,,,,,,,
1699,12,0,1,1,1,1,,,,,,,,
1699,13,0,1,1,1,1,,,,,,,,
1699,14,0,1,1,1,1,,,,,,,,
1699,15,0,1,1,1,1,,,,,,,,
1699,16,0,1,1,1,1,,,,,,,,
1699,17,0,1,1,1,1,,,,,,,,
1699,18,0,1,1,1,1,,,,,,,,
1699,19,0,1,1,1,1,,,,,,,,
1699,20,0,1,1,1,1,,,,,,,,
1699,21,0,1,1,1,1,,,,,,,,
1699,22,0,1,1,1,1,,,,,,,,
1699,23,0,1,1,1,1,,,,,,,,
1699,24,0,1,1,1,1,,,,,,,,
1699,25,0,1,1,1,1,,,,,,,,
1699,26,13,1,1,1,1,,,,,,,,
1699,27,18,1,1,1,1,,,,,,,,
1699,28,18,1,1,1,1,,,,,,,,
1699,29,18,1,1,1,1,,,,,,,,
1699,30,18,1,1,1,1,,,,,,,,
1699,31,18,1,1,1,1,,,,,,,,
1700,0,18,1,1,1,1,,,,,,,,
1700,1,18,1,1,1,1,,,,,,,,
1700,2,14,1,1,1,1,,,,,,,,
1700,3,0,1,1,1,1,,,,,,,,
1700,4,0,1,1,1,1,,,,,,,,
1700,5,0,1,1,1,1,,,,,,,,
1700,6,0,1,1,1,1,,,,,,,,
1700,7,0,1,1,1,1,,,,,,,,
1700,8,0,1,1,1,1,,,,,,,,
1700,9,0,1,1,1,1,,,,,,,,
1700,10,0,1,1,1,1,,,,,,,,
1700,11,0,1,1,1,1,,,,,,,,
1700,12,0,1,1,1,1,,,,,,,,
1700,13,0,1,1,1,1,,,,,,,,
1700,14,0,1,1,1,1,,,,,,,,
1700,15,0,1,1,1,1,,,,,,,,
1700,16,0,1,1,1,1,,,,,,,,
1700,17,0,1,1,1,1,,,,,,,,
1700,18,0,1,1,1,1,,,,,,,,
1700,19,0,1,1,1,1,,,,,,,,
1700,20,0,1,1,1,1,,,,,,,,
1700,21,0,1,1,1,1,,,,,,,,
1700,22,0,1,1,1,1,,,,,,,,
1700,23,0,1,1,1,1,,,,,,,,
1700,24,0,1,1,1,1,,,,,,,,
1700,25,0,1,1,1,1,,,,,,,,
1700,26,13,1,1,1,1,,,,,,,,
1700,27,18,1,1,1,1,,,,,,,,
1700,28,18,1,1,1,1,,,,,,,,
1700,29,18,1,1,1,1,,,,,,,,
1700,30,18,1,1,1,1,,,,,,,,
1700,31,18,1,1,1,1,,,,,,,,
1701,0,18,1,1,1,1,,,,,,,,
1701,1,18,1,1,1,1,,,,,,,,
1701,2,14,1,1,1,1,,,,,,,,
1701,3,0,1,1,1,1,,,,,,,,
1701,4,0,1,1,1,1,,,,,,,,
1701,5,0,1,1,1,1,,,,,,,,
1701,6,0,1,1,1,1,,,,,,,,
1701,7,0,1,1,1,1,,,,,,,,
1701,8,0,1,1,1,1,,,,,,,,
1701,9,0,1,1,1,1,,,,,,,,
1701,10,0,1,1,1,1,,,,,,,,
1701,11,0,1,1,1,1,,,,,,,,
1701,12,0,1,1,1,1,,,,,,,,
1701,13,0,1,1,1,1,,,,,,,,
1701,14,0,1,1,1,1,,,,,,,,
1701,15,0,1,1,1,1,,,,,,,,
1701,16,0,1,1,1,1,,,,,,,,
1701,17,0,1,1,1,1,,,,,,,,
1701,18,0,1,1,1,1,,,,,,,,
1701,19,0,1,1,1,1,,,,,,,,
1701,20,0,1,1,1,1,,,,,,,,
