I,j,delta,delta_0,dr,dx,p0,kappa,lambda,I_k,P_v,i_v,j_v,x_sn0
461,34,1600,700,0.0005,0.0005,100000,1,0,1000000,5000000,0,0,0.0559999
I,j,type,r_1,r_2,x_1,x_2,,,,,,,
228,5,0,1,1,1,1,,,,,,,
228,6,0,1,1,1,1,,,,,,,
228,7,0,1,1,1,1,,,,,,,
228,8,0,1,1,1,1,,,,,,,
228,9,0,1,1,1,1,,,,,,,
228,10,0,1,1,1,1,,,,,,,
228,11,0,1,1,1,1,,,,,,,
228,12,0,1,1,1,1,,,,,,,
228,13,0,1,1,1,1,,,,,,,
228,14,0,1,1,1,1,,,,,,,
228,15,0,1,1,1,1,,,,,,,
228,16,0,1,1,1,1,,,,,,,
228,17,0,1,1,1,1,,,,,,,
228,18,0,1,1,1,1,,,,,,,
228,19,0,1,1,1,1,,,,,,,
228,20,0,1,1,1,1,,,,,,,
228,21,0,1,1,1,1,,,,,,,
228,22,0,1,1,1,1,,,,,,,
228,23,0,1,1,1,1,,,,,,,
228,24,0,1,1,1,1,,,,,,,
228,25,0,1,1,1,1,,,,,,,
228,26,0,1,1,1,1,,,,,,,
228,27,0,1,1,1,1,,,,,,,
228,28,0,1,1,1,1,,,,,,,
228,29,13,1,1,1,1,,,,,,,
228,30,18,1,1,1,1,,,,,,,
228,31,18,1,1,1,1,,,,,,,
228,32,18,1,1,1,1,,,,,,,
228,33,18,1,1,1,1,,,,,,,
229,0,18,1,1,1,1,,,,,,,
229,1,18,1,1,1,1,,,,,,,
229,2,14,1,1,1,1,,,,,,,
229,3,0,1,1,1,1,,,,,,,
229,4,0,1,1,1,1,,,,,,,
229,5,0,1,1,1,1,,,,,,,
229,6,0,1,1,1,1,,,,,,,
229,7,0,1,1,1,1,,,,,,,
229,8,0,1,1,1,1,,,,,,,
229,9,0,1,1,1,1,,,,,,,
229,10,0,1,1,1,1,,,,,,,
229,11,0,1,1,1,1,,,,,,,
229,12,0,1,1,1,1,,,,,,,
229,13,0,1,1,1,1,,,,,,,
229,14,0,1,1,1,1,,,,,,,
229,15,0,1,1,1,1,,,,,,,
229,16,0,1,1,1,1,,,,,,,
229,17,0,1,1,1,1,,,,,,,
229,18,0,1,1,1,1,,,,,,,
229,19,0,1,1,1,1,,,,,,,
229,20,0,1,1,1,1,,,,,,,
229,21,0,1,1,1,1,,,,,,,
229,22,0,1,1,1,1,,,,,,,
229,23,0,1,1,1,1,,,,,,,
229,24,0,1,1,1,1,,,,,,,
229,25,0,1,1,1,1,,,,,,,
229,26,0,1,1,1,1,,,,,,,
229,27,0,1,1,1,1,,,,,,,
229,28,0,1,1,1,1,,,,,,,
229,29,13,1,1,1,1,,,,,,,
229,30,18,1,1,1,1,,,,,,,
229,31,18,1,1,1,1,,,,,,,
229,32,18,1,1,1,1,,,,,,,
229,33,18,1,1,1,1,,,,,,,
230,0,18,1,1,1,1,,,,,,,
230,1,18,1,1,1,1,,,,,,,
230,2,14,1,1,1,1,,,,,,,
230,3,0,1,1,1,1,,,,,,,
230,4,0,1,1,1,1,,,,,,,
230,5,0,1,1,1,1,,,,,,,
230,6,0,1,1,1,1,,,,,,,
230,7,0,1,1,1,1,,,,,,,
230,8,0,1,1,1,1,,,,,,,
230,9,0,1,1,1,1,,,,,,,
230,10,0,1,1,1,1,,,,,,,
230,11,0,1,1,1,1,,,,,,,
230,12,0,1,1,1,1,,,,,,,
230,13,0,1,1,1,1,,,,,,,
230,14,0,1,1,1,1,,,,,,,
230,15,0,1,1,1,1,,,,,,,
230,16,0,1,1,1,1,,,,,,,
230,17,0,1,1,1,1,,,,,,,
230,18,0,1,1,1,1,,,,,,,
230,19,0,1,1,1,1,,,,,,,
230,20,0,1,1,1,1,,,,,,,
230,21,0,1,1,1,1,,,,,,,
230,22,0,1,1,1,1,,,,,,,
230,23,0,1,1,1,1,,,,,,,
230,24,0,1,1,1,1,,,,,,,
230,25,0,1,1,1,1,,,,,,,
230,26,0,1,1,1,1,,,,,,,
230,27,0,1,1,1,1,,,,,,,
230,28,0,1,1,1,1,,,,,,,
230,29,13,1,1,1,1,,,,,,,
230,30,18,1,1,1,1,,,,,,,
230,31,18,1,1,1,1,,,,,,,
230,32,18,1,1,1,1,,,,,,,
230,33,18,1,1,1,1,,,,,,,
231,0,18,1,1,1,1,,,,,,,
231,1,18,1,1,1,1,,,,,,,
231,2,14,1,1,1,1,,,,,,,
231,3,0,1,1,1,1,,,,,,,
231,4,0,1,1,1,1,,,,,,,
231,5,0,1,1,1,1,,,,,,,
231,6,0,1,1,1,1,,,,,,,
231,7,0,1,1,1,1,,,,,,,
231,8,0,1,1,1,1,,,,,,,
231,9,0,1,1,1,1,,,,,,,
231,10,0,1,1,1,1,,,,,,,
231,11,0,1,1,1,1,,,,,,,
231,12,0,1,1,1,1,,,,,,,
231,13,0,1,1,1,1,,,,,,,
231,14,0,1,1,1,1,,,,,,,
231,15,0,1,1,1,1,,,,,,,
231,16,0,1,1,1,1,,,,,,,
231,17,0,1,1,1,1,,,,,,,
231,18,0,1,1,1,1,,,,,,,
231,19,0,1,1,1,1,,,,,,,
231,20,0,1,1,1,1,,,,,,,
231,21,0,1,1,1,1,,,,,,,
231,22,0,1,1,1,1,,,,,,,
231,23,0,1,1,1,1,,,,,,,
231,24,0,1,1,1,1,,,,,,,
231,25,0,1,1,1,1,,,,,,,
231,26,0,1,1,1,1,,,,,,,
231,27,0,1,1,1,1,,,,,,,
231,28,0,1,1,1,1,,,,,,,
231,29,13,1,1,1,1,,,,,,,
231,30,18,1,1,1,1,,,,,,,
231,31,18,1,1,1,1,,,,,,,
231,32,18,1,1,1,1,,,,,,,
231,33,18,1,1,1,1,,,,,,,
232,0,18,1,1,1,1,,,,,,,
232,1,18,1,1,1,1,,,,,,,
232,2,14,1,1,1,1,,,,,,,
232,3,0,1,1,1,1,,,,,,,
232,4,0,1,1,1,1,,,,,,,
232,5,0,1,1,1,1,,,,,,,
232,6,0,1,1,1,1,,,,,,,
232,7,0,1,1,1,1,,,,,,,
232,8,0,1,1,1,1,,,,,,,
232,9,0,1,1,1,1,,,,,,,
232,10,0,1,1,1,1,,,,,,,
232,11,0,1,1,1,1,,,,,,,
232,12,0,1,1,1,1,,,,,,,
232,13,0,1,1,1,1,,,,,,,
232,14,0,1,1,1,1,,,,,,,
232,15,0,1,1,1,1,,,,,,,
232,16,0,1,1,1,1,,,,,,,
232,17,0,1,1,1,1,,,,,,,
232,18,0,1,1,1,1,,,,,,,
232,19,0,1,1,1,1,,,,,,,
232,20,0,1,1,1,1,,,,,,,
232,21,0,1,1,1,1,,,,,,,
232,22,0,1,1,1,1,,,,,,,
232,23,0,1,1,1,1,,,,,,,
232,24,0,1,1,1,1,,,,,,,
232,25,0,1,1,1,1,,,,,,,
232,26,0,1,1,1,1,,,,,,,
232,27,0,1,1,1,1,,,,,,,
232,28,0,1,1,1,1,,,,,,,
232,29,13,1,1,1,1,,,,,,,
232,30,18,1,1,1,1,,,,,,,
232,31,18,1,1,1,1,,,,,,,
232,32,18,1,1,1,1,,,,,,,
232,33,18,1,1,1,1,,,,,,,
233,0,18,1,1,1,1,,,,,,,
233,1,18,1,1,1,1,,,,,,,
233,2,14,1,1,1,1,,,,,,,
233,3,0,1,1,1,1,,,,,,,
233,4,0,1,1,1,1,,,,,,,
233,5,0,1,1,1,1,,,,,,,
233,6,0,1,1,1,1,,,,,,,
233,7,0,1,1,1,1,,,,,,,
233,8,0,1,1,1,1,,,,,,,
233,9,0,1,1,1,1,,,,,,,
233,10,0,1,1,1,1,,,,,,,
233,11,0,1,1,1,1,,,,,,,
233,12,0,1,1,1,1,,,,,,,
233,13,0,1,1,1,1,,,,,,,
233,14,0,1,1,1,1,,,,,,,
233,15,0,1,1,1,1,,,,,,,
233,16,0,1,1,1,1,,,,,,,
233,17,0,1,1,1,1,,,,,,,
233,18,0,1,1,1,1,,,,,,,
233,19,0,1,1,1,1,,,,,,,
233,20,0,1,1,1,1,,,,,,,
233,21,0,1,1,1,1,,,,,,,
233,22,0,1,1,1,1,,,,,,,
233,23,0,1,1,1,1,,,,,,,
233,24,0,1,1,1,1,,,,,,,
233,25,0,1,1,1,1,,,,,,,
233,26,0,1,1,1,1,,,,,,,
233,27,0,1,1,1,1,,,,,,,
233,28,0,1,1,1,1,,,,,,,
233,29,13,1,1,1,1,,,,,,,
233,30,18,1,1,1,1,,,,,,,
233,31,18,1,1,1,1,,,,,,,
233,32,18,1,1,1,1,,,,,,,
233,33,18,1,1,1,1,,,,,,,
234,0,18,1,1,1,1,,,,,,,
234,1,18,1,1,1,1,,,,,,,
234,2,14,1,1,1,1,,,,,,,
234,3,0,1,1,1,1,,,,,,,
234,4,0,1,1,1,1,,,,,,,
234,5,0,1,1,1,1,,,,,,,
234,6,0,1,1,1,1,,,,,,,
234,7,0,1,1,1,1,,,,,,,
234,8,0,1,1,1,1,,,,,,,
234,9,0,1,1,1,1,,,,,,,
234,10,0,1,1,1,1,,,,,,,
234,11,0,1,1,1,1,,,,,,,
234,12,0,1,1,1,1,,,,,,,
234,13,0,1,1,1,1,,,,,,,
234,14,0,1,1,1,1,,,,,,,
234,15,0,1,1,1,1,,,,,,,
234,16,0,1,1,1,1,,,,,,,
234,17,0,1,1,1,1,,,,,,,
234,18,0,1,1,1,1,,,,,,,
234,19,0,1,1,1,1,,,,,,,
234,20,0,1,1,1,1,,,,,,,
234,21,0,1,1,1,1,,,,,,,
234,22,0,1,1,1,1,,,,,,,
234,23,0,1,1,1,1,,,,,,,
234,24,0,1,1,1,1,,,,,,,
234,25,0,1,1,1,1,,,,,,,
234,26,0,1,1,1,1,,,,,,,
234,27,0,1,1,1,1,,,,,,,
234,28,0,1,1,1,1,,,,,,,
234,29,13,1,1,1,1,,,,,,,
234,30,18,1,1,1,1,,,,,,,
234,31,18,1,1,1,1,,,,,,,
234,32,18,1,1,1,1,,,,,,,
234,33,18,1,1,1,1,,,,,,,
235,0,18,1,1,1,1,,,,,,,
235,1,18,1,1,1,1,,,,,,,
235,2,14,1,1,1,1,,,,,,,
235,3,0,1,1,1,1,,,,,,,
235,4,0,1,1,1,1,,,,,,,
235,5,0,1,1,1,1,,,,,,,
235,6,0,1,1,1,1,,,,,,,
235,7,0,1,1,1,1,,,,,,,
235,8,0,1,1,1,1,,,,,,,
235,9,0,1,1,1,1,,,,,,,
235,10,0,1,1,1,1,,,,,,,
235,11,0,1,1,1,1,,,,,,,
235,12,0,1,1,1,1,,,,,,,
235,13,0,1,1,1,1,,,,,,,
235,14,0,1,1,1,1,,,,,,,
235,15,0,1,1,1,1,,,,,,,
235,16,0,1,1,1,1,,,,,,,
235,17,0,1,1,1,1,,,,,,,
235,18,0,1,1,1,1,,,,,,,
235,19,0,1,1,1,1,,,,,,,
235,20,0,1,1,1,1,,,,,,,
235,21,0,1,1,1,1,,,,,,,
235,22,0,1,1,1,1,,,,,,,
235,23,0,1,1,1,1,,,,,,,
235,24,0,1,1,1,1,,,,,,,
235,25,0,1,1,1,1,,,,,,,
235,26,0,1,1,1,1,,,,,,,
235,27,0,1,1,1,1,,,,,,,
235,28,0,1,1,1,1,,,,,,,
235,29,13,1,1,1,1,,,,,,,
235,30,18,1,1,1,1,,,,,,,
235,31,18,1,1,1,1,,,,,,,
235,32,18,1,1,1,1,,,,,,,
235,33,18,1,1,1,1,,,,,,,
236,0,18,1,1,1,1,,,,,,,
236,1,18,1,1,1,1,,,,,,,
236,2,14,1,1,1,1,,,,,,,
236,3,0,1,1,1,1,,,,,,,
236,4,0,1,1,1,1,,,,,,,
236,5,0,1,1,1,1,,,,,,,
236,6,0,1,1,1,1,,,,,,,
236,7,0,1,1,1,1,,,,,,,
236,8,0,1,1,1,1,,,,,,,
236,9,0,1,1,1,1,,,,,,,
236,10,0,1,1,1,1,,,,,,,
236,11,0,1,1,1,1,,,,,,,
236,12,0,1,1,1,1,,,,,,,
236,13,0,1,1,1,1,,,,,,,
236,14,0,1,1,1,1,,,,,,,
236,15,0,1,1,1,1,,,,,,,
236,16,0,1,1,1,1,,,,,,,
236,17,0,1,1,1,1,,,,,,,
236,18,0,1,1,1,1,,,,,,,
236,19,0,1,1,1,1,,,,,,,
236,20,0,1,1,1,1,,,,,,,
236,21,0,1,1,1,1,,,,,,,
236,22,0,1,1,1,1,,,,,,,
236,23,0,1,1,1,1,,,,,,,
236,24,0,1,1,1,1,,,,,,,
236,25,0,1,1,1,1,,,,,,,
236,26,0,1,1,1,1,,,,,,,
236,27,0,1,1,1,1,,,,,,,
236,28,0,1,1,1,1,,,,,,,
236,29,13,1,1,1,1,,,,,,,
236,30,18,1,1,1,1,,,,,,,
236,31,18,1,1,1,1,,,,,,,
236,32,18,1,1,1,1,,,,,,,
236,33,18,1,1,1,1,,,,,,,
237,0,18,1,1,1,1,,,,,,,
237,1,18,1,1,1,1,,,,,,,
237,2,14,1,1,1,1,,,,,,,
237,3,0,1,1,1,1,,,,,,,
237,4,0,1,1,1,1,,,,,,,
237,5,0,1,1,1,1,,,,,,,
237,6,0,1,1,1,1,,,,,,,
237,7,0,1,1,1,1,,,,,,,
237,8,0,1,1,1,1,,,,,,,
237,9,0,1,1,1,1,,,,,,,
237,10,0,1,1,1,1,,,,,,,
237,11,0,1,1,1,1,,,,,,,
237,12,0,1,1,1,1,,,,,,,
237,13,0,1,1,1,1,,,,,,,
237,14,0,1,1,1,1,,,,,,,
237,15,0,1,1,1,1,,,,,,,
237,16,0,1,1,1,1,,,,,,,
237,17,0,1,1,1,1,,,,,,,
237,18,0,1,1,1,1,,,,,,,
237,19,0,1,1,1,1,,,,,,,
237,20,0,1,1,1,1,,,,,,,
237,21,0,1,1,1,1,,,,,,,
237,22,0,1,1,1,1,,,,,,,
237,23,0,1,1,1,1,,,,,,,
237,24,0,1,1,1,1,,,,,,,
237,25,0,1,1,1,1,,,,,,,
237,26,0,1,1,1,1,,,,,,,
237,27,0,1,1,1,1,,,,,,,
237,28,0,1,1,1,1,,,,,,,
237,29,13,1,1,1,1,,,,,,,
237,30,18,1,1,1,1,,,,,,,
237,31,18,1,1,1,1,,,,,,,
237,32,18,1,1,1,1,,,,,,,
237,33,18,1,1,1,1,,,,,,,
238,0,18,1,1,1,1,,,,,,,
238,1,18,1,1,1,1,,,,,,,
238,2,14,1,1,1,1,,,,,,,
238,3,0,1,1,1,1,,,,,,,
238,4,0,1,1,1,1,,,,,,,
238,5,0,1,1,1,1,,,,,,,
238,6,0,1,1,1,1,,,,,,,
238,7,0,1,1,1,1,,,,,,,
238,8,0,1,1,1,1,,,,,,,
238,9,0,1,1,1,1,,,,,,,
238,10,0,1,1,1,1,,,,,,,
238,11,0,1,1,1,1,,,,,,,
238,12,0,1,1,1,1,,,,,,,
238,13,0,1,1,1,1,,,,,,,
238,14,0,1,1,1,1,,,,,,,
238,15,0,1,1,1,1,,,,,,,
238,16,0,1,1,1,1,,,,,,,
238,17,0,1,1,1,1,,,,,,,
238,18,0,1,1,1,1,,,,,,,
238,19,0,1,1,1,1,,,,,,,
238,20,0,1,1,1,1,,,,,,,
238,21,0,1,1,1,1,,,,,,,
238,22,0,1,1,1,1,,,,,,,
238,23,0,1,1,1,1,,,,,,,
238,24,0,1,1,1,1,,,,,,,
238,25,0,1,1,1,1,,,,,,,
238,26,0,1,1,1,1,,,,,,,
238,27,0,1,1,1,1,,,,,,,
238,28,0,1,1,1,1,,,,,,,
238,29,13,1,1,1,1,,,,,,,
238,30,18,1,1,1,1,,,,,,,
238,31,18,1,1,1,1,,,,,,,
238,32,18,1,1,1,1,,,,,,,
238,33,18,1,1,1,1,,,,,,,
239,0,18,1,1,1,1,,,,,,,
239,1,18,1,1,1,1,,,,,,,
239,2,14,1,1,1,1,,,,,,,
239,3,0,1,1,1,1,,,,,,,
239,4,0,1,1,1,1,,,,,,,
239,5,0,1,1,1,1,,,,,,,
239,6,0,1,1,1,1,,,,,,,
239,7,0,1,1,1,1,,,,,,,
239,8,0,1,1,1,1,,,,,,,
239,9,0,1,1,1,1,,,,,,,
239,10,0,1,1,1,1,,,,,,,
239,11,0,1,1,1,1,,,,,,,
239,12,0,1,1,1,1,,,,,,,
239,13,0,1,1,1,1,,,,,,,
239,14,0,1,1,1,1,,,,,,,
239,15,0,1,1,1,1,,,,,,,
239,16,0,1,1,1,1,,,,,,,
239,17,0,1,1,1,1,,,,,,,
239,18,0,1,1,1,1,,,,,,,
239,19,0,1,1,1,1,,,,,,,
239,20,0,1,1,1,1,,,,,,,
239,21,0,1,1,1,1,,,,,,,
239,22,0,1,1,1,1,,,,,,,
239,23,0,1,1,1,1,,,,,,,
239,24,0,1,1,1,1,,,,,,,
239,25,0,1,1,1,1,,,,,,,
239,26,0,1,1,1,1,,,,,,,
239,27,0,1,1,1,1,,,,,,,
239,28,0,1,1,1,1,,,,,,,
239,29,13,1,1,1,1,,,,,,,
239,30,18,1,1,1,1,,,,,,,
239,31,18,1,1,1,1,,,,,,,
239,32,18,1,1,1,1,,,,,,,
239,33,18,1,1,1,1,,,,,,,
240,0,18,1,1,1,1,,,,,,,
240,1,18,1,1,1,1,,,,,,,
240,2,14,1,1,1,1,,,,,,,
240,3,0,1,1,1,1,,,,,,,
240,4,0,1,1,1,1,,,,,,,
240,5,0,1,1,1,1,,,,,,,
240,6,0,1,1,1,1,,,,,,,
240,7,0,1,1,1,1,,,,,,,
240,8,0,1,1,1,1,,,,,,,
240,9,0,1,1,1,1,,,,,,,
240,10,0,1,1,1,1,,,,,,,
240,11,0,1,1,1,1,,,,,,,
240,12,0,1,1,1,1,,,,,,,
240,13,0,1,1,1,1,,,,,,,
240,14,0,1,1,1,1,,,,,,,
240,15,0,1,1,1,1,,,,,,,
240,16,0,1,1,1,1,,,,,,,
240,17,0,1,1,1,1,,,,,,,
240,18,0,1,1,1,1,,,,,,,
240,19,0,1,1,1,1,,,,,,,
240,20,0,1,1,1,1,,,,,,,
240,21,0,1,1,1,1,,,,,,,
240,22,0,1,1,1,1,,,,,,,
240,23,0,1,1,1,1,,,,,,,
240,24,0,1,1,1,1,,,,,,,
240,25,0,1,1,1,1,,,,,,,
240,26,0,1,1,1,1,,,,,,,
240,27,0,1,1,1,1,,,,,,,
240,28,0,1,1,1,1,,,,,,,
240,29,13,1,1,1,1,,,,,,,
240,30,18,1,1,1,1,,,,,,,
240,31,18,1,1,1,1,,,,,,,
240,32,18,1,1,1,1,,,,,,,
240,33,18,1,1,1,1,,,,,,,
241,0,18,1,1,1,1,,,,,,,
241,1,18,1,1,1,1,,,,,,,
241,2,14,1,1,1,1,,,,,,,
241,3,0,1,1,1,1,,,,,,,
241,4,0,1,1,1,1,,,,,,,
241,5,0,1,1,1,1,,,,,,,
241,6,0,1,1,1,1,,,,,,,
241,7,0,1,1,1,1,,,,,,,
241,8,0,1,1,1,1,,,,,,,
241,9,0,1,1,1,1,,,,,,,
241,10,0,1,1,1,1,,,,,,,
241,11,0,1,1,1,1,,,,,,,
241,12,0,1,1,1,1,,,,,,,
241,13,0,1,1,1,1,,,,,,,
241,14,0,1,1,1,1,,,,,,,
241,15,0,1,1,1,1,,,,,,,
241,16,0,1,1,1,1,,,,,,,
241,17,0,1,1,1,1,,,,,,,
241,18,0,1,1,1,1,,,,,,,
241,19,0,1,1,1,1,,,,,,,
241,20,0,1,1,1,1,,,,,,,
241,21,0,1,1,1,1,,,,,,,
241,22,0,1,1,1,1,,,,,,,
241,23,0,1,1,1,1,,,,,,,
241,24,0,1,1,1,1,,,,,,,
241,25,0,1,1,1,1,,,,,,,
241,26,0,1,1,1,1,,,,,,,
241,27,0,1,1,1,1,,,,,,,
241,28,0,1,1,1,1,,,,,,,
241,29,13,1,1,1,1,,,,,,,
241,30,18,1,1,1,1,,,,,,,
241,31,18,1,1,1,1,,,,,,,
241,32,18,1,1,1,1,,,,,,,
241,33,18,1,1,1,1,,,,,,,
242,0,18,1,1,1,1,,,,,,,
242,1,18,1,1,1,1,,,,,,,
242,2,14,1,1,1,1,,,,,,,
242,3,0,1,1,1,1,,,,,,,
242,4,0,1,1,1,1,,,,,,,
242,5,0,1,1,1,1,,,,,,,
242,6,0,1,1,1,1,,,,,,,
242,7,0,1,1,1,1,,,,,,,
242,8,0,1,1,1,1,,,,,,,
242,9,0,1,1,1,1,,,,,,,
242,10,0,1,1,1,1,,,,,,,
242,11,0,1,1,1,1,,,,,,,
242,12,0,1,1,1,1,,,,,,,
242,13,0,1,1,1,1,,,,,,,
242,14,0,1,1,1,1,,,,,,,
242,15,0,1,1,1,1,,,,,,,
242,16,0,1,1,1,1,,,,,,,
242,17,0,1,1,1,1,,,,,,,
242,18,0,1,1,1,1,,,,,,,
242,19,0,1,1,1,1,,,,,,,
242,20,0,1,1,1,1,,,,,,,
242,21,0,1,1,1,1,,,,,,,
242,22,0,1,1,1,1,,,,,,,
242,23,0,1,1,1,1,,,,,,,
242,24,0,1,1,1,1,,,,,,,
242,25,0,1,1,1,1,,,,,,,
242,26,0,1,1,1,1,,,,,,,
242,27,0,1,1,1,1,,,,,,,
242,28,0,1,1,1,1,,,,,,,
242,29,13,1,1,1,1,,,,,,,
242,30,18,1,1,1,1,,,,,,,
242,31,18,1,1,1,1,,,,,,,
242,32,18,1,1,1,1,,,,,,,
242,33,18,1,1,1,1,,,,,,,
243,0,18,1,1,1,1,,,,,,,
243,1,18,1,1,1,1,,,,,,,
243,2,14,1,1,1,1,,,,,,,
243,3,0,1,1,1,1,,,,,,,
243,4,0,1,1,1,1,,,,,,,
243,5,0,1,1,1,1,,,,,,,
243,6,0,1,1,1,1,,,,,,,
243,7,0,1,1,1,1,,,,,,,
243,8,0,1,1,1,1,,,,,,,
243,9,0,1,1,1,1,,,,,,,
243,10,0,1,1,1,1,,,,,,,
243,11,0,1,1,1,1,,,,,,,
243,12,0,1,1,1,1,,,,,,,
243,13,0,1,1,1,1,,,,,,,
243,14,0,1,1,1,1,,,,,,,
243,15,0,1,1,1,1,,,,,,,
243,16,0,1,1,1,1,,,,,,,
243,17,0,1,1,1,1,,,,,,,
243,18,0,1,1,1,1,,,,,,,
243,19,0,1,1,1,1,,,,,,,
243,20,0,1,1,1,1,,,,,,,
243,21,0,1,1,1,1,,,,,,,
243,22,0,1,1,1,1,,,,,,,
243,23,0,1,1,1,1,,,,,,,
243,24,0,1,1,1,1,,,,,,,
243,25,0,1,1,1,1,,,,,,,
243,26,0,1,1,1,1,,,,,,,
243,27,0,1,1,1,1,,,,,,,
243,28,0,1,1,1,1,,,,,,,
243,29,13,1,1,1,1,,,,,,,
243,30,18,1,1,1,1,,,,,,,
243,31,18,1,1,1,1,,,,,,,
243,32,18,1,1,1,1,,,,,,,
243,33,18,1,1,1,1,,,,,,,
244,0,18,1,1,1,1,,,,,,,
244,1,18,1,1,1,1,,,,,,,
244,2,14,1,1,1,1,,,,,,,
244,3,0,1,1,1,1,,,,,,,
244,4,0,1,1,1,1,,,,,,,
244,5,0,1,1,1,1,,,,,,,
244,6,0,1,1,1,1,,,,,,,
244,7,0,1,1,1,1,,,,,,,
244,8,0,1,1,1,1,,,,,,,
244,9,0,1,1,1,1,,,,,,,
244,10,0,1,1,1,1,,,,,,,
244,11,0,1,1,1,1,,,,,,,
244,12,0,1,1,1,1,,,,,,,
244,13,0,1,1,1,1,,,,,,,
244,14,0,1,1,1,1,,,,,,,
244,15,0,1,1,1,1,,,,,,,
244,16,0,1,1,1,1,,,,,,,
244,17,0,1,1,1,1,,,,,,,
244,18,0,1,1,1,1,,,,,,,
244,19,0,1,1,1,1,,,,,,,
244,20,0,1,1,1,1,,,,,,,
244,21,0,1,1,1,1,,,,,,,
244,22,0,1,1,1,1,,,,,,,
244,23,0,1,1,1,1,,,,,,,
244,24,0,1,1,1,1,,,,,,,
244,25,0,1,1,1,1,,,,,,,
244,26,0,1,1,1,1,,,,,,,
244,27,0,1,1,1,1,,,,,,,
244,28,0,1,1,1,1,,,,,,,
244,29,13,1,1,1,1,,,,,,,
244,30,18,1,1,1,1,,,,,,,
244,31,18,1,1,1,1,,,,,,,
244,32,18,1,1,1,1,,,,,,,
244,33,18,1,1,1,1,,,,,,,
245,0,18,1,1,1,1,,,,,,,
245,1,18,1,1,1,1,,,,,,,
245,2,14,1,1,1,1,,,,,,,
245,3,0,1,1,1,1,,,,,,,
245,4,0,1,1,1,1,,,,,,,
245,5,0,1,1,1,1,,,,,,,
245,6,0,1,1,1,1,,,,,,,
245,7,0,1,1,1,1,,,,,,,
245,8,0,1,1,1,1,,,,,,,
245,9,0,1,1,1,1,,,,,,,
245,10,0,1,1,1,1,,,,,,,
245,11,0,1,1,1,1,,,,,,,
245,12,0,1,1,1,1,,,,,,,
245,13,0,1,1,1,1,,,,,,,
245,14,0,1,1,1,1,,,,,,,
245,15,0,1,1,1,1,,,,,,,
245,16,0,1,1,1,1,,,,,,,
245,17,0,1,1,1,1,,,,,,,
245,18,0,1,1,1,1,,,,,,,
245,19,0,1,1,1,1,,,,,,,
245,20,0,1,1,1,1,,,,,,,
245,21,0,1,1,1,1,,,,,,,
245,22,0,1,1,1,1,,,,,,,
245,23,0,1,1,1,1,,,,,,,
245,24,0,1,1,1,1,,,,,,,
245,25,0,1,1,1,1,,,,,,,
245,26,0,1,1,1,1,,,,,,,
245,27,0,1,1,1,1,,,,,,,
245,28,0,1,1,1,1,,,,,,,
245,29,13,1,1,1,1,,,,,,,
245,30,18,1,1,1,1,,,,,,,
245,31,18,1,1,1,1,,,,,,,
245,32,18,1,1,1,1,,,,,,,
245,33,18,1,1,1,1,,,,,,,
246,0,18,1,1,1,1,,,,,,,
246,1,18,1,1,1,1,,,,,,,
246,2,14,1,1,1,1,,,,,,,
246,3,0,1,1,1,1,,,,,,,
246,4,0,1,1,1,1,,,,,,,
246,5,0,1,1,1,1,,,,,,,
246,6,0,1,1,1,1,,,,,,,
246,7,0,1,1,1,1,,,,,,,
246,8,0,1,1,1,1,,,,,,,
246,9,0,1,1,1,1,,,,,,,
246,10,0,1,1,1,1,,,,,,,
246,11,0,1,1,1,1,,,,,,,
246,12,0,1,1,1,1,,,,,,,
246,13,0,1,1,1,1,,,,,,,
246,14,0,1,1,1,1,,,,,,,
246,15,0,1,1,1,1,,,,,,,
246,16,0,1,1,1,1,,,,,,,
246,17,0,1,1,1,1,,,,,,,
246,18,0,1,1,1,1,,,,,,,
246,19,0,1,1,1,1,,,,,,,
246,20,0,1,1,1,1,,,,,,,
246,21,0,1,1,1,1,,,,,,,
246,22,0,1,1,1,1,,,,,,,
246,23,0,1,1,1,1,,,,,,,
246,24,0,1,1,1,1,,,,,,,
246,25,0,1,1,1,1,,,,,,,
246,26,0,1,1,1,1,,,,,,,
246,27,0,1,1,1,1,,,,,,,
246,28,0,1,1,1,1,,,,,,,
246,29,13,1,1,1,1,,,,,,,
246,30,18,1,1,1,1,,,,,,,
246,31,18,1,1,1,1,,,,,,,
246,32,18,1,1,1,1,,,,,,,
246,33,18,1,1,1,1,,,,,,,
247,0,18,1,1,1,1,,,,,,,
247,1,18,1,1,1,1,,,,,,,
247,2,14,1,1,1,1,,,,,,,
247,3,0,1,1,1,1,,,,,,,
247,4,0,1,1,1,1,,,,,,,
247,5,0,1,1,1,1,,,,,,,
247,6,0,1,1,1,1,,,,,,,
247,7,0,1,1,1,1,,,,,,,
247,8,0,1,1,1,1,,,,,,,
247,9,0,1,1,1,1,,,,,,,
247,10,0,1,1,1,1,,,,,,,
247,11,0,1,1,1,1,,,,,,,
247,12,0,1,1,1,1,,,,,,,
247,13,0,1,1,1,1,,,,,,,
247,14,0,1,1,1,1,,,,,,,
247,15,0,1,1,1,1,,,,,,,
247,16,0,1,1,1,1,,,,,,,
247,17,0,1,1,1,1,,,,,,,
247,18,0,1,1,1,1,,,,,,,
